;Unnamed: 0;id;smiles;compound_class;compound_subclass;name;molecular_weight;formula;cas_number;created_at;updated_at;SMILES_check;Std_SMILES;Parent_SMILES
243;244;380;[H][C@@]1(C)O[C@@]([H])(OC2=CC(O)=C3C(=O)C(O[C@]4([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]4([H])O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)=C(OC3=C2)C2=CC=C(O)C=C2)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O;Flavonoids;Flavonols;Kaempferol 3-O-(2''-rhamnosyl-galactoside) 7-O-rhamnoside;740.659;C33H40O19;;2007-05-21 00:00:00 UTC;2015-05-10 23:28:49 UTC;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
244;245;381;[H][C@@]1(C)O[C@@]([H])(OC2=CC(O)=C3C(=O)C(O[C@]4([H])O[C@]([H])(COC(O)=O)[C@]([H])(O)[C@]([H])(O)[C@@]4([H])O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)=C(OC3=C2)C2=CC=C(O)C=C2)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O;Flavonoids;Flavonols;Kaempferol 3-O-(2''-rhamnosyl-6''-acetyl-galactoside) 7-O-rhamnoside;784.669;C34H40O21;;2007-05-21 00:00:00 UTC;2015-05-10 23:28:49 UTC;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(COC(=O)O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(COC(=O)O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3ccc(O)cc3)oc3cc(O[C@]4([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]4([H])O)cc(O)c3c2=O)O[C@]([H])(COC(=O)O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
245;246;382;OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C(O)=C(O)C(O)=C2O;Flavonoids;Flavonols;6,8-Dihydroxykaempferol;318.235;C15H10O8;;2007-10-02 00:00:00 UTC;2015-05-10 23:28:49 UTC;O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)c(O)c(O)c12;O=c1c(O)c(-c2ccc(O)cc2)oc2c1c(O)c(O)c(O)c2O;O=c1c(O)c(-c2ccc(O)cc2)oc2c1c(O)c(O)c(O)c2O
246;247;383;[H][C@]1(CO)O[C@@]([H])(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(OC)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;Flavonoids;Flavonols;Isorhamnetin 3-O-galactoside;478.403;C22H22O12;;2007-10-02 00:00:00 UTC;2015-05-10 23:28:49 UTC;[H][C@@]1(Oc2c(-c3ccc(O)c(OC)c3)oc3cc(O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3cc(OC)c(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2c(-c3cc(OC)c(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O
247;248;384;C[C@@H]1O[C@@H](O[C@H]2[C@H](C)O[C@@H](OC[C@H]3O[C@@H](OC4=C(OC5=CC(O)=CC(O)=C5C4=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;Flavonoids;Flavonols;Quercetin 3-O-rhamnosyl-rhamnosyl-glucoside;756.659;C33H40O20;;2007-10-17 00:00:00 UTC;2015-05-10 23:28:49 UTC;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4cc(O)c(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4cc(O)c(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
248;249;385;[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O[C@]2([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O;Flavonoids;Flavonols;Kaempferol 3-O-rhamnosyl-rhamnosyl-glucoside;740.659;C33H40O19;;2007-10-17 00:00:00 UTC;2015-05-10 23:28:49 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@]1([H])CO[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@]1([H])CO[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@]1([H])CO[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O[C@]1([H])O[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
249;250;386;COC1=C(OC2=CC(O)=CC(O)=C2C1=O)C1=CC=CC=C1;Flavonoids;Flavonols;Methylgalangin;284.263;C16H12O5;;2007-11-01 00:00:00 UTC;2015-05-10 23:28:49 UTC;COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O;COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O;COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O
250;251;387;[H][C@]1(CO)O[C@@]([H])(OC2=CC=C(C=C2)C2=C(O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)C(=O)C3=C(O)C=C(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)C=C3O2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;Flavonoids;Flavonols;Kaempferol 3,7,4'-O-triglucoside;772.658;C33H40O21;;2007-11-07 00:00:00 UTC;2015-05-10 23:28:49 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2ccc(-c3oc4cc(O[C@]5([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]5([H])O)cc(O)c4c(=O)c3O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)cc2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2ccc(-c3c(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)c(=O)c4c(O)cc(O[C@]5([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]5([H])O)cc4o3)cc2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2ccc(-c3c(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)c(=O)c4c(O)cc(O[C@]5([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]5([H])O)cc4o3)cc2)O[C@]1([H])CO
251;252;392;COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2OC;Flavonoids;Flavonols;3-Methoxynobiletin;432.421;C22H24O9;;2002-09-04 16:08:09 UTC;2015-05-10 23:28:49 UTC;COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC;COc1c(OC)cc(-c2c(OC)c(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1;COc1c(OC)cc(-c2c(OC)c(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1
252;253;393;COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(OC)C(OC)=C(OC)C=C2O1;Flavonoids;Flavonols;3-Methoxysinensetin;402.395;C21H22O8;;2004-04-22 14:58:40 UTC;2015-05-10 23:28:49 UTC;COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC;COc1c(OC)cc(-c2c(OC)c(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1;COc1c(OC)cc(-c2c(OC)c(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
253;254;394;OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O;Flavonoids;Isoflavonoids;Daidzein;254.238;C15H10O4;486-66-8;2004-11-24 00:00:00 UTC;2015-05-10 23:28:49 UTC;O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;O=c1c(-c2ccc(O)cc2)coc2c1ccc(O)c2;O=c1c(-c2ccc(O)cc2)coc2c1ccc(O)c2
254;255;395;COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O;Flavonoids;Isoflavonoids;Formononetin;268.264;C16H12O4;485-72-3;2004-09-08 00:00:00 UTC;2015-05-10 23:28:49 UTC;COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1;COc1ccc(-c2coc3c(ccc(O)c3)c2=O)cc1;COc1ccc(-c2coc3c(ccc(O)c3)c2=O)cc1
255;256;396;OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O;Flavonoids;Isoflavonoids;Genistein;270.237;C15H10O5;446-72-0;2004-11-24 00:00:00 UTC;2015-05-10 23:28:49 UTC;O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
256;257;397;COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O;Flavonoids;Isoflavonoids;Biochanin A;284.263;C16H12O5;491-80-5;2004-09-08 00:00:00 UTC;2015-05-10 23:28:49 UTC;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
257;258;398;COC1=C(O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1;Flavonoids;Isoflavonoids;Glycitein;284.263;C16H12O5;40957-83-3;2007-06-29 00:00:00 UTC;2015-05-10 23:28:49 UTC;COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O;COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1;COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1
258;259;399;OC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2;Other polyphenols;Other polyphenols;Coumestrol;268.221;C15H8O5;479-13-0;2007-06-29 00:00:00 UTC;2015-05-10 23:44:11 UTC;O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12;O=c1oc2c(ccc(O)c2)c2c1c1c(cc(O)cc1)o2;O=c1oc2c(ccc(O)c2)c2c1c1c(cc(O)cc1)o2
259;260;400;COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1;Flavonoids;Isoflavonoids;Glycitin;446.404;C22H22O10;;2009-06-08 15:59:33 UTC;2015-05-10 23:28:49 UTC;COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1;COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1
260;261;401;CC(=O)OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Isoflavonoids;6''-O-Acetyldaidzin;458.415;C23H22O10;;2009-06-08 16:10:28 UTC;2015-05-10 23:28:50 UTC;CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc2)c(=O)c(-c2ccc(O)cc2)co3)[C@H](O)[C@@H](O)[C@@H]1O;CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc2)c(=O)c(-c2ccc(O)cc2)co3)[C@H](O)[C@@H](O)[C@@H]1O
261;262;402;O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)[C@@H]1O;Flavonoids;Isoflavonoids;6''-O-Malonylgenistin;518.424;C24H22O13;;2009-06-08 16:19:20 UTC;2015-05-10 23:28:50 UTC;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O
262;263;403;OC[C@H]1O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Isoflavonoids;Daidzin;416.378;C21H20O9;552-66-9;2009-06-08 16:37:45 UTC;2015-05-10 23:28:50 UTC;O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12;O=c1c(-c2ccc(O)cc2)coc2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2;O=c1c(-c2ccc(O)cc2)coc2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2
263;264;404;OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C(=COC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Isoflavonoids;Genistin;432.378;C21H20O10;529-59-9;2009-06-08 16:52:07 UTC;2015-05-10 23:28:50 UTC;O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
264;265;405;CC(=O)OC[C@H]1O[C@@H](OC2=CC(O)=C3C(OC=C(C3=O)C3=CC=C(O)C=C3)=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Isoflavonoids;6''-O-Acetylgenistin;474.414;C23H22O11;;2009-06-10 12:35:55 UTC;2015-05-10 23:28:50 UTC;CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O
265;266;406;COC1=CC2=C(OC=C(C2=O)C2=CC=C(O)C=C2)C=C1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O;Flavonoids;Isoflavonoids;6''-O-Acetylglycitin;488.441;C24H24O11;;2009-06-10 12:47:54 UTC;2015-05-10 23:28:50 UTC;COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O;COc1cc2c(cc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O)occ(-c1ccc(O)cc1)c2=O;COc1cc2c(cc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O)occ(-c1ccc(O)cc1)c2=O
266;267;407;O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(C=C2)C(=O)C(=CO3)C2=CC=C(O)C=C2)[C@@H]1O;Flavonoids;Isoflavonoids;6''-O-Malonyldaidzin;502.424;C24H22O12;;2009-06-10 15:09:22 UTC;2015-05-10 23:28:50 UTC;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc2)c(=O)c(-c2ccc(O)cc2)co3)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc2)c(=O)c(-c2ccc(O)cc2)co3)[C@H](O)[C@@H](O)[C@@H]1O
267;268;408;COC1=C(O[C@@H]2O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]2O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1;Flavonoids;Isoflavonoids;6''-O-Malonylglycitin;532.45;C25H24O13;;2009-06-10 14:56:15 UTC;2015-05-10 23:28:50 UTC;COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]1O;COc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1;COc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1
268;269;411;[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;Phenolic acids;Hydroxybenzoic acids;Ellagic acid glucoside;464.333;C20H16O13;;2005-03-15 15:05:35 UTC;2015-05-10 23:28:50 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc3c(=O)oc4c(O)c(O)cc5c(=O)oc(c2O)c3c45)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)O[C@]1([H])CO
269;270;412;OC(=O)C1=CC(O)=C(O)C=C1;Phenolic acids;Hydroxybenzoic acids;Protocatechuic acid;154.12;C7H6O4;99-50-3;2002-09-12 14:09:47 UTC;2015-05-10 23:28:50 UTC;O=C(O)c1ccc(O)c(O)c1;O=C(O)c1cc(O)c(O)cc1;O=C(O)c1cc(O)c(O)cc1
270;271;413;OC(=O)C1=CC(O)=C(O)C(O)=C1;Phenolic acids;Hydroxybenzoic acids;Gallic acid;170.12;C7H6O5;149-91-7;2002-09-12 14:10:47 UTC;2015-05-10 23:28:50 UTC;O=C(O)c1cc(O)c(O)c(O)c1;O=C(O)c1cc(O)c(O)c(O)c1;O=C(O)c1cc(O)c(O)c(O)c1
271;272;414;COC1=C(O)C=CC(=C1)C(O)=O;Phenolic acids;Hydroxybenzoic acids;Vanillic acid;168.147;C8H8O4;121-34-6;2004-05-06 16:14:14 UTC;2015-05-10 23:28:50 UTC;COc1cc(C(=O)O)ccc1O;COc1c(O)ccc(C(=O)O)c1;COc1c(O)ccc(C(=O)O)c1
272;273;416;OC(=O)C1=C(O)C=CC(O)=C1;Phenolic acids;Hydroxybenzoic acids;Gentisic acid;154.12;C7H6O4;490-79-9;2004-08-30 00:00:00 UTC;2015-05-10 23:28:50 UTC;O=C(O)c1cc(O)ccc1O;O=C(O)c1c(O)ccc(O)c1;O=C(O)c1c(O)ccc(O)c1
273;274;417;OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2;Phenolic acids;Hydroxybenzoic acids;Ellagic acid;302.193;C14H6O8;476-66-4;2004-08-26 00:00:00 UTC;2015-05-10 23:28:50 UTC;O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23;O=c1oc2c3c(cc(O)c2O)c(=O)oc2c3c1cc(O)c2O;O=c1oc2c3c(cc(O)c2O)c(=O)oc2c3c1cc(O)c2O
274;275;418;OC(=O)C1=CC=C(O)C=C1;Phenolic acids;Hydroxybenzoic acids;4-Hydroxybenzoic acid;138.121;C7H6O3;99-96-7;2004-05-06 16:05:32 UTC;2015-05-10 23:28:50 UTC;O=C(O)c1ccc(O)cc1;O=C(O)c1ccc(O)cc1;O=C(O)c1ccc(O)cc1
275;276;420;COC1=CC(=CC(OC)=C1O)C(O)=O;Phenolic acids;Hydroxybenzoic acids;Syringic acid;198.173;C9H10O5;530-57-4;2004-06-18 00:00:00 UTC;2015-05-10 23:28:50 UTC;COc1cc(C(=O)O)cc(OC)c1O;COc1cc(C(=O)O)cc(OC)c1O;COc1cc(C(=O)O)cc(OC)c1O
276;277;421;O[C@@H]1C[C@](O)(C[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H]1O)C(O)=O;Phenolic acids;Hydroxybenzoic acids;5-O-Galloylquinic acid;344.271;C14H16O10;;2004-10-28 14:50:38 UTC;2016-06-02 09:25:21 UTC;O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1;O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1;O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1
277;278;422;[H][C@]1(O)CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O;Phenolic acids;Hydroxybenzoic acids;Ellagic acid arabinoside;434.307;C19H14O12;;2005-01-25 10:32:20 UTC;2015-05-10 23:28:50 UTC;[H][C@]1(O)CO[C@@]([H])(Oc2cc3c(=O)oc4c(O)c(O)cc5c(=O)oc(c2O)c3c45)[C@]([H])(O)[C@@]1([H])O;[H][C@]1(O)CO[C@@]([H])(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)[C@]([H])(O)[C@@]1([H])O;[H][C@]1(O)CO[C@@]([H])(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)[C@]([H])(O)[C@@]1([H])O
278;279;423;[H][C@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O;Phenolic acids;Hydroxybenzoic acids;Ellagic acid acetyl-xyloside;476.344;C21H16O13;;2005-01-25 10:32:20 UTC;2015-05-10 23:28:50 UTC;[H][C@@]1(Oc2cc3c(=O)oc4c(O)c(O)cc5c(=O)oc(c2O)c3c45)OC[C@@]([H])(OC(C)=O)[C@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)OC[C@@]([H])(OC(C)=O)[C@]([H])(O)[C@@]1([H])O;[H][C@@]1(Oc2cc3c4c(c2O)oc(=O)c2cc(O)c(O)c(c24)oc3=O)OC[C@@]([H])(OC(C)=O)[C@]([H])(O)[C@@]1([H])O
